,labels,1,2,3
18014,0,0,0,0
18015,1,1,0,0
18016,3,0,0,1
18017,0,0,0,0
18018,0,0,0,0
18019,3,0,0,1
18020,3,0,0,1
18021,1,1,0,0
18022,0,0,0,0
18023,0,0,0,0
18024,1,1,0,0
18025,0,0,0,0
18026,0,0,0,0
18027,0,0,0,0
18028,3,0,0,1
18029,0,0,0,0
18030,0,0,0,0
18031,1,1,0,0
18032,3,0,0,1
18033,0,0,0,0
18034,0,0,0,0
18035,3,0,0,1
18036,3,0,0,1
18037,0,0,0,0
18038,3,0,0,1
18039,3,0,0,1
18040,3,0,0,1
18041,0,0,0,0
18042,1,1,0,0
18043,3,0,0,1
18044,3,0,0,1
18045,3,0,0,1
18046,3,0,0,1
18047,3,0,0,1
18048,1,1,0,0
18049,0,0,0,0
18050,1,1,0,0
18051,0,0,0,0
18052,3,0,0,1
18053,0,0,0,0
18054,1,1,0,0
18055,1,1,0,0
18056,0,0,0,0
18057,2,0,1,0
18058,3,0,0,1
18059,0,0,0,0
18060,0,0,0,0
18061,0,0,0,0
18062,1,1,0,0
18063,3,0,0,1
18064,3,0,0,1
18065,3,0,0,1
18066,0,0,0,0
18067,0,0,0,0
18068,0,0,0,0
18069,2,0,1,0
18070,1,1,0,0
18071,0,0,0,0
18072,0,0,0,0
18073,1,1,0,0
18074,3,0,0,1
18075,0,0,0,0
18076,0,0,0,0
18077,0,0,0,0
18078,3,0,0,1
18079,0,0,0,0
18080,0,0,0,0
18081,3,0,0,1
18082,0,0,0,0
18083,0,0,0,0
18084,3,0,0,1
18085,1,1,0,0
18086,0,0,0,0
18087,0,0,0,0
18088,0,0,0,0
18089,3,0,0,1
18090,0,0,0,0
18091,0,0,0,0
18092,3,0,0,1
18093,0,0,0,0
18094,3,0,0,1
18095,0,0,0,0
18096,3,0,0,1
18097,0,0,0,0
18098,1,1,0,0
18099,0,0,0,0
18100,0,0,0,0
18101,2,0,1,0
18102,0,0,0,0
18103,0,0,0,0
18104,1,1,0,0
18105,0,0,0,0
18106,3,0,0,1
18107,0,0,0,0
18108,3,0,0,1
18109,1,1,0,0
18110,3,0,0,1
18111,0,0,0,0
18112,3,0,0,1
18113,0,0,0,0
18114,1,1,0,0
18115,0,0,0,0
18116,0,0,0,0
18117,0,0,0,0
18118,0,0,0,0
18119,1,1,0,0
18120,1,1,0,0
18121,1,1,0,0
18122,0,0,0,0
18123,3,0,0,1
18124,3,0,0,1
18125,3,0,0,1
18126,3,0,0,1
18127,1,1,0,0
18128,0,0,0,0
18129,0,0,0,0
18130,1,1,0,0
18131,1,1,0,0
18132,0,0,0,0
18133,2,0,1,0
18134,0,0,0,0
18135,1,1,0,0
18136,0,0,0,0
18137,0,0,0,0
18138,1,1,0,0
18139,0,0,0,0
18140,1,1,0,0
18141,3,0,0,1
18142,1,1,0,0
18143,1,1,0,0
18144,0,0,0,0
18145,0,0,0,0
18146,2,0,1,0
18147,3,0,0,1
18148,1,1,0,0
18149,0,0,0,0
18150,0,0,0,0
18151,1,1,0,0
18152,1,1,0,0
18153,0,0,0,0
18154,0,0,0,0
18155,3,0,0,1
18156,0,0,0,0
18157,0,0,0,0
18158,1,1,0,0
18159,3,0,0,1
18160,0,0,0,0
18161,0,0,0,0
18162,3,0,0,1
18163,0,0,0,0
18164,0,0,0,0
18165,0,0,0,0
18166,0,0,0,0
18167,1,1,0,0
18168,3,0,0,1
18169,0,0,0,0
18170,0,0,0,0
18171,1,1,0,0
18172,3,0,0,1
18173,0,0,0,0
18174,0,0,0,0
18175,0,0,0,0
18176,0,0,0,0
18177,0,0,0,0
18178,1,1,0,0
18179,1,1,0,0
18180,1,1,0,0
18181,0,0,0,0
18182,0,0,0,0
18183,1,1,0,0
18184,0,0,0,0
18185,0,0,0,0
18186,0,0,0,0
18187,3,0,0,1
18188,1,1,0,0
18189,0,0,0,0
18190,0,0,0,0
18191,3,0,0,1
18192,0,0,0,0
18193,0,0,0,0
18194,0,0,0,0
18195,0,0,0,0
18196,1,1,0,0
18197,0,0,0,0
18198,0,0,0,0
18199,1,1,0,0
18200,1,1,0,0
18201,3,0,0,1
18202,2,0,1,0
18203,0,0,0,0
18204,0,0,0,0
18205,3,0,0,1
18206,0,0,0,0
18207,0,0,0,0
18208,2,0,1,0
18209,1,1,0,0
18210,3,0,0,1
18211,1,1,0,0
18212,3,0,0,1
18213,1,1,0,0
18214,3,0,0,1
18215,0,0,0,0
18216,1,1,0,0
18217,0,0,0,0
18218,0,0,0,0
18219,3,0,0,1
18220,3,0,0,1
18221,3,0,0,1
18222,0,0,0,0
18223,2,0,1,0
18224,1,1,0,0
18225,1,1,0,0
18226,0,0,0,0
18227,3,0,0,1
18228,3,0,0,1
18229,0,0,0,0
18230,3,0,0,1
18231,3,0,0,1
18232,0,0,0,0
18233,1,1,0,0
18234,1,1,0,0
18235,0,0,0,0
18236,0,0,0,0
18237,0,0,0,0
18238,1,1,0,0
18239,0,0,0,0
18240,0,0,0,0
18241,0,0,0,0
18242,2,0,1,0
18243,0,0,0,0
18244,0,0,0,0
18245,1,1,0,0
18246,0,0,0,0
18247,3,0,0,1
18248,0,0,0,0
18249,3,0,0,1
18250,1,1,0,0
18251,1,1,0,0
18252,1,1,0,0
18253,1,1,0,0
18254,3,0,0,1
18255,0,0,0,0
18256,0,0,0,0
18257,1,1,0,0
18258,3,0,0,1
18259,3,0,0,1
18260,0,0,0,0
18261,1,1,0,0
18262,3,0,0,1
18263,1,1,0,0
18264,0,0,0,0
18265,3,0,0,1
18266,1,1,0,0
18267,0,0,0,0
18268,3,0,0,1
18269,0,0,0,0
18270,3,0,0,1
18271,0,0,0,0
18272,1,1,0,0
18273,2,0,1,0
18274,3,0,0,1
18275,0,0,0,0
18276,0,0,0,0
18277,0,0,0,0
18278,3,0,0,1
18279,0,0,0,0
18280,2,0,1,0
18281,0,0,0,0
18282,3,0,0,1
18283,0,0,0,0
18284,0,0,0,0
18285,1,1,0,0
18286,1,1,0,0
18287,1,1,0,0
18288,3,0,0,1
18289,0,0,0,0
18290,0,0,0,0
18291,1,1,0,0
18292,0,0,0,0
18293,0,0,0,0
18294,0,0,0,0
18295,0,0,0,0
18296,3,0,0,1
18297,0,0,0,0
18298,0,0,0,0
18299,0,0,0,0
18300,2,0,1,0
18301,0,0,0,0
18302,1,1,0,0
18303,3,0,0,1
18304,0,0,0,0
18305,3,0,0,1
18306,3,0,0,1
18307,0,0,0,0
18308,0,0,0,0
18309,1,1,0,0
18310,0,0,0,0
18311,0,0,0,0
18312,1,1,0,0
18313,1,1,0,0
18314,0,0,0,0
18315,0,0,0,0
18316,0,0,0,0
18317,0,0,0,0
18318,3,0,0,1
18319,0,0,0,0
18320,0,0,0,0
18321,3,0,0,1
18322,1,1,0,0
18323,3,0,0,1
18324,1,1,0,0
18325,3,0,0,1
18326,0,0,0,0
18327,0,0,0,0
18328,2,0,1,0
18329,3,0,0,1
18330,0,0,0,0
18331,0,0,0,0
18332,0,0,0,0
18333,3,0,0,1
18334,0,0,0,0
18335,0,0,0,0
18336,3,0,0,1
18337,0,0,0,0
18338,1,1,0,0
18339,3,0,0,1
18340,0,0,0,0
18341,0,0,0,0
18342,1,1,0,0
18343,3,0,0,1
18344,0,0,0,0
18345,3,0,0,1
18346,0,0,0,0
18347,3,0,0,1
18348,3,0,0,1
18349,0,0,0,0
18350,2,0,1,0
18351,3,0,0,1
18352,3,0,0,1
18353,3,0,0,1
18354,0,0,0,0
18355,0,0,0,0
18356,3,0,0,1
18357,1,1,0,0
18358,0,0,0,0
18359,0,0,0,0
18360,3,0,0,1
18361,0,0,0,0
18362,1,1,0,0
18363,1,1,0,0
18364,3,0,0,1
18365,1,1,0,0
18366,1,1,0,0
18367,0,0,0,0
18368,1,1,0,0
18369,0,0,0,0
18370,3,0,0,1
18371,0,0,0,0
18372,0,0,0,0
18373,1,1,0,0
18374,3,0,0,1
18375,2,0,1,0
18376,0,0,0,0
18377,0,0,0,0
18378,0,0,0,0
18379,0,0,0,0
18380,3,0,0,1
18381,0,0,0,0
18382,1,1,0,0
18383,0,0,0,0
18384,1,1,0,0
18385,1,1,0,0
18386,3,0,0,1
18387,2,0,1,0
18388,0,0,0,0
18389,0,0,0,0
18390,1,1,0,0
18391,3,0,0,1
18392,1,1,0,0
18393,0,0,0,0
18394,1,1,0,0
18395,1,1,0,0
18396,1,1,0,0
18397,3,0,0,1
18398,0,0,0,0
18399,0,0,0,0
18400,2,0,1,0
18401,0,0,0,0
18402,0,0,0,0
18403,3,0,0,1
18404,1,1,0,0
18405,0,0,0,0
18406,3,0,0,1
18407,0,0,0,0
18408,0,0,0,0
18409,0,0,0,0
18410,0,0,0,0
18411,0,0,0,0
18412,2,0,1,0
18413,0,0,0,0
18414,3,0,0,1
18415,2,0,1,0
18416,3,0,0,1
18417,3,0,0,1
18418,1,1,0,0
18419,0,0,0,0
18420,0,0,0,0
18421,0,0,0,0
18422,3,0,0,1
18423,0,0,0,0
18424,3,0,0,1
18425,0,0,0,0
18426,2,0,1,0
18427,1,1,0,0
18428,0,0,0,0
18429,3,0,0,1
18430,1,1,0,0
18431,0,0,0,0
18432,2,0,1,0
18433,3,0,0,1
18434,0,0,0,0
18435,0,0,0,0
18436,3,0,0,1
18437,1,1,0,0
18438,1,1,0,0
18439,0,0,0,0
18440,0,0,0,0
18441,3,0,0,1
18442,0,0,0,0
18443,0,0,0,0
18444,1,1,0,0
18445,0,0,0,0
18446,3,0,0,1
18447,0,0,0,0
18448,1,1,0,0
18449,0,0,0,0
18450,0,0,0,0
18451,1,1,0,0
18452,3,0,0,1
18453,3,0,0,1
18454,1,1,0,0
18455,1,1,0,0
18456,3,0,0,1
18457,0,0,0,0
18458,0,0,0,0
18459,3,0,0,1
18460,1,1,0,0
18461,1,1,0,0
18462,3,0,0,1
18463,1,1,0,0
18464,3,0,0,1
18465,0,0,0,0
18466,0,0,0,0
18467,0,0,0,0
18468,3,0,0,1
18469,0,0,0,0
18470,3,0,0,1
18471,1,1,0,0
18472,0,0,0,0
18473,1,1,0,0
18474,0,0,0,0
18475,2,0,1,0
18476,0,0,0,0
18477,2,0,1,0
18478,3,0,0,1
18479,1,1,0,0
18480,0,0,0,0
18481,3,0,0,1
18482,2,0,1,0
18483,1,1,0,0
18484,3,0,0,1
18485,2,0,1,0
18486,0,0,0,0
18487,1,1,0,0
18488,0,0,0,0
18489,0,0,0,0
18490,0,0,0,0
18491,0,0,0,0
18492,0,0,0,0
18493,0,0,0,0
18494,0,0,0,0
18495,1,1,0,0
18496,0,0,0,0
18497,1,1,0,0
18498,3,0,0,1
18499,2,0,1,0
18500,0,0,0,0
18501,1,1,0,0
18502,0,0,0,0
18503,0,0,0,0
18504,0,0,0,0
18505,1,1,0,0
18506,3,0,0,1
18507,1,1,0,0
18508,0,0,0,0
18509,1,1,0,0
18510,0,0,0,0
18511,2,0,1,0
18512,0,0,0,0
18513,3,0,0,1
18514,3,0,0,1
18515,0,0,0,0
18516,0,0,0,0
18517,1,1,0,0
18518,0,0,0,0
18519,0,0,0,0
18520,1,1,0,0
18521,0,0,0,0
18522,3,0,0,1
18523,0,0,0,0
18524,1,1,0,0
18525,1,1,0,0
18526,0,0,0,0
18527,0,0,0,0
18528,3,0,0,1
18529,0,0,0,0
18530,1,1,0,0
18531,3,0,0,1
18532,3,0,0,1
18533,1,1,0,0
18534,0,0,0,0
18535,2,0,1,0
18536,0,0,0,0
18537,3,0,0,1
18538,0,0,0,0
18539,0,0,0,0
18540,1,1,0,0
18541,0,0,0,0
18542,1,1,0,0
18543,1,1,0,0
18544,3,0,0,1
18545,3,0,0,1
18546,3,0,0,1
18547,0,0,0,0
18548,0,0,0,0
18549,3,0,0,1
18550,0,0,0,0
18551,0,0,0,0
18552,1,1,0,0
18553,3,0,0,1
18554,0,0,0,0
18555,1,1,0,0
18556,0,0,0,0
18557,1,1,0,0
18558,3,0,0,1
18559,1,1,0,0
18560,0,0,0,0
18561,1,1,0,0
18562,1,1,0,0
18563,1,1,0,0
18564,3,0,0,1
18565,3,0,0,1
18566,3,0,0,1
18567,1,1,0,0
18568,0,0,0,0
18569,3,0,0,1
18570,0,0,0,0
18571,0,0,0,0
18572,3,0,0,1
18573,1,1,0,0
18574,0,0,0,0
18575,0,0,0,0
18576,0,0,0,0
18577,0,0,0,0
18578,0,0,0,0
18579,3,0,0,1
18580,1,1,0,0
18581,1,1,0,0
18582,0,0,0,0
18583,0,0,0,0
18584,0,0,0,0
18585,0,0,0,0
18586,3,0,0,1
18587,3,0,0,1
18588,2,0,1,0
18589,1,1,0,0
18590,3,0,0,1
18591,1,1,0,0
18592,0,0,0,0
18593,0,0,0,0
18594,3,0,0,1
18595,3,0,0,1
18596,1,1,0,0
18597,3,0,0,1
18598,0,0,0,0
18599,0,0,0,0
18600,3,0,0,1
18601,1,1,0,0
18602,3,0,0,1
18603,0,0,0,0
18604,0,0,0,0
18605,0,0,0,0
18606,2,0,1,0
18607,1,1,0,0
18608,1,1,0,0
18609,1,1,0,0
18610,0,0,0,0
18611,3,0,0,1
18612,0,0,0,0
18613,0,0,0,0
18614,0,0,0,0
18615,0,0,0,0
18616,3,0,0,1
18617,0,0,0,0
18618,0,0,0,0
18619,0,0,0,0
18620,0,0,0,0
18621,0,0,0,0
18622,0,0,0,0
18623,0,0,0,0
18624,0,0,0,0
18625,1,1,0,0
18626,0,0,0,0
18627,3,0,0,1
18628,2,0,1,0
18629,0,0,0,0
18630,1,1,0,0
18631,2,0,1,0
18632,0,0,0,0
18633,1,1,0,0
18634,0,0,0,0
18635,3,0,0,1
18636,1,1,0,0
18637,3,0,0,1
18638,0,0,0,0
18639,0,0,0,0
18640,0,0,0,0
18641,3,0,0,1
18642,0,0,0,0
18643,1,1,0,0
18644,0,0,0,0
18645,0,0,0,0
18646,3,0,0,1
18647,3,0,0,1
18648,0,0,0,0
18649,0,0,0,0
18650,0,0,0,0
18651,1,1,0,0
18652,0,0,0,0
18653,3,0,0,1
18654,0,0,0,0
18655,0,0,0,0
18656,1,1,0,0
18657,3,0,0,1
18658,0,0,0,0
18659,0,0,0,0
18660,0,0,0,0
18661,0,0,0,0
18662,1,1,0,0
18663,0,0,0,0
18664,3,0,0,1
18665,0,0,0,0
18666,0,0,0,0
18667,0,0,0,0
18668,0,0,0,0
18669,0,0,0,0
18670,1,1,0,0
18671,0,0,0,0
18672,0,0,0,0
18673,1,1,0,0
18674,3,0,0,1
18675,0,0,0,0
18676,0,0,0,0
18677,3,0,0,1
18678,0,0,0,0
18679,3,0,0,1
18680,0,0,0,0
18681,3,0,0,1
18682,0,0,0,0
18683,1,1,0,0
18684,0,0,0,0
18685,1,1,0,0
18686,1,1,0,0
18687,3,0,0,1
18688,0,0,0,0
18689,0,0,0,0
18690,0,0,0,0
18691,3,0,0,1
18692,1,1,0,0
18693,3,0,0,1
18694,1,1,0,0
18695,0,0,0,0
18696,0,0,0,0
18697,3,0,0,1
18698,0,0,0,0
18699,0,0,0,0
18700,1,1,0,0
18701,0,0,0,0
18702,3,0,0,1
18703,0,0,0,0
18704,0,0,0,0
18705,0,0,0,0
18706,0,0,0,0
18707,0,0,0,0
18708,1,1,0,0
18709,0,0,0,0
18710,3,0,0,1
18711,3,0,0,1
18712,3,0,0,1
18713,0,0,0,0
18714,1,1,0,0
18715,0,0,0,0
18716,0,0,0,0
18717,3,0,0,1
18718,1,1,0,0
18719,0,0,0,0
18720,0,0,0,0
18721,1,1,0,0
18722,3,0,0,1
18723,3,0,0,1
18724,0,0,0,0
18725,0,0,0,0
18726,3,0,0,1
18727,0,0,0,0
18728,3,0,0,1
18729,3,0,0,1
18730,0,0,0,0
18731,0,0,0,0
18732,1,1,0,0
18733,0,0,0,0
18734,0,0,0,0
18735,0,0,0,0
18736,0,0,0,0
18737,3,0,0,1
18738,0,0,0,0
18739,3,0,0,1
18740,1,1,0,0
18741,0,0,0,0
18742,3,0,0,1
18743,0,0,0,0
18744,0,0,0,0
18745,3,0,0,1
18746,1,1,0,0
18747,3,0,0,1
18748,0,0,0,0
18749,3,0,0,1
18750,1,1,0,0
18751,3,0,0,1
18752,1,1,0,0
18753,0,0,0,0
18754,0,0,0,0
18755,2,0,1,0
18756,1,1,0,0
18757,0,0,0,0
18758,0,0,0,0
18759,1,1,0,0
18760,1,1,0,0
18761,1,1,0,0
18762,0,0,0,0
18763,0,0,0,0
18764,1,1,0,0
18765,0,0,0,0
18766,1,1,0,0
18767,0,0,0,0
18768,0,0,0,0
18769,1,1,0,0
18770,2,0,1,0
18771,3,0,0,1
18772,0,0,0,0
18773,1,1,0,0
18774,1,1,0,0
18775,0,0,0,0
18776,2,0,1,0
18777,0,0,0,0
18778,0,0,0,0
18779,0,0,0,0
18780,0,0,0,0
18781,1,1,0,0
18782,0,0,0,0
18783,0,0,0,0
18784,0,0,0,0
18785,1,1,0,0
18786,3,0,0,1
18787,0,0,0,0
18788,0,0,0,0
18789,0,0,0,0
18790,3,0,0,1
18791,1,1,0,0
18792,0,0,0,0
18793,2,0,1,0
18794,0,0,0,0
18795,1,1,0,0
18796,0,0,0,0
18797,3,0,0,1
18798,0,0,0,0
18799,3,0,0,1
18800,1,1,0,0
18801,0,0,0,0
18802,3,0,0,1
18803,0,0,0,0
18804,0,0,0,0
18805,1,1,0,0
18806,1,1,0,0
18807,3,0,0,1
18808,3,0,0,1
18809,0,0,0,0
18810,1,1,0,0
18811,3,0,0,1
18812,3,0,0,1
18813,0,0,0,0
18814,0,0,0,0
18815,0,0,0,0
18816,3,0,0,1
18817,0,0,0,0
18818,0,0,0,0
18819,0,0,0,0
18820,0,0,0,0
18821,1,1,0,0
18822,0,0,0,0
18823,1,1,0,0
18824,0,0,0,0
18825,0,0,0,0
18826,3,0,0,1
18827,1,1,0,0
18828,0,0,0,0
18829,1,1,0,0
18830,0,0,0,0
18831,1,1,0,0
18832,1,1,0,0
18833,0,0,0,0
18834,3,0,0,1
18835,0,0,0,0
18836,0,0,0,0
18837,3,0,0,1
18838,1,1,0,0
18839,3,0,0,1
18840,0,0,0,0
18841,3,0,0,1
18842,1,1,0,0
18843,0,0,0,0
18844,0,0,0,0
18845,1,1,0,0
18846,1,1,0,0
18847,3,0,0,1
18848,0,0,0,0
18849,1,1,0,0
18850,0,0,0,0
18851,0,0,0,0
18852,0,0,0,0
18853,1,1,0,0
18854,1,1,0,0
18855,0,0,0,0
18856,0,0,0,0
18857,1,1,0,0
18858,3,0,0,1
18859,3,0,0,1
18860,1,1,0,0
18861,0,0,0,0
18862,0,0,0,0
18863,3,0,0,1
18864,0,0,0,0
18865,0,0,0,0
18866,2,0,1,0
18867,0,0,0,0
18868,1,1,0,0
18869,1,1,0,0
18870,3,0,0,1
18871,3,0,0,1
18872,3,0,0,1
18873,0,0,0,0
18874,0,0,0,0
18875,2,0,1,0
18876,2,0,1,0
18877,3,0,0,1
18878,0,0,0,0
18879,1,1,0,0
18880,3,0,0,1
18881,0,0,0,0
18882,0,0,0,0
18883,0,0,0,0
18884,1,1,0,0
18885,0,0,0,0
18886,0,0,0,0
18887,1,1,0,0
18888,0,0,0,0
18889,3,0,0,1
18890,2,0,1,0
18891,1,1,0,0
18892,2,0,1,0
18893,0,0,0,0
18894,1,1,0,0
18895,0,0,0,0
18896,0,0,0,0
18897,1,1,0,0
18898,3,0,0,1
18899,1,1,0,0
18900,0,0,0,0
18901,0,0,0,0
18902,3,0,0,1
18903,0,0,0,0
18904,1,1,0,0
18905,0,0,0,0
18906,0,0,0,0
18907,1,1,0,0
18908,3,0,0,1
18909,3,0,0,1
18910,0,0,0,0
18911,3,0,0,1
18912,2,0,1,0
18913,3,0,0,1
18914,1,1,0,0
18915,3,0,0,1
18916,0,0,0,0
18917,3,0,0,1
18918,1,1,0,0
18919,1,1,0,0
18920,1,1,0,0
18921,1,1,0,0
18922,0,0,0,0
18923,0,0,0,0
18924,1,1,0,0
18925,1,1,0,0
18926,0,0,0,0
18927,0,0,0,0
18928,0,0,0,0
18929,1,1,0,0
18930,0,0,0,0
18931,1,1,0,0
18932,3,0,0,1
18933,3,0,0,1
18934,3,0,0,1
18935,3,0,0,1
18936,0,0,0,0
18937,3,0,0,1
18938,0,0,0,0
18939,3,0,0,1
18940,3,0,0,1
18941,1,1,0,0
18942,0,0,0,0
18943,0,0,0,0
18944,1,1,0,0
18945,0,0,0,0
18946,0,0,0,0
18947,3,0,0,1
18948,1,1,0,0
18949,0,0,0,0
18950,3,0,0,1
18951,0,0,0,0
18952,3,0,0,1
18953,1,1,0,0
18954,0,0,0,0
18955,0,0,0,0
18956,0,0,0,0
18957,0,0,0,0
18958,3,0,0,1
18959,0,0,0,0
18960,1,1,0,0
18961,1,1,0,0
18962,1,1,0,0
18963,0,0,0,0
18964,0,0,0,0
18965,3,0,0,1
18966,0,0,0,0
18967,3,0,0,1
18968,0,0,0,0
18969,1,1,0,0
18970,0,0,0,0
18971,0,0,0,0
18972,0,0,0,0
18973,1,1,0,0
18974,2,0,1,0
18975,1,1,0,0
18976,0,0,0,0
18977,3,0,0,1
18978,1,1,0,0
18979,1,1,0,0
18980,1,1,0,0
18981,3,0,0,1
18982,3,0,0,1
18983,3,0,0,1
18984,0,0,0,0
18985,0,0,0,0
18986,3,0,0,1
18987,0,0,0,0
18988,3,0,0,1
18989,3,0,0,1
18990,0,0,0,0
18991,1,1,0,0
18992,1,1,0,0
18993,1,1,0,0
18994,0,0,0,0
18995,0,0,0,0
18996,3,0,0,1
18997,0,0,0,0
18998,3,0,0,1
18999,3,0,0,1
19000,0,0,0,0
19001,2,0,1,0
19002,0,0,0,0
19003,1,1,0,0
19004,0,0,0,0
19005,0,0,0,0
19006,0,0,0,0
19007,0,0,0,0
19008,0,0,0,0
19009,0,0,0,0
19010,1,1,0,0
19011,1,1,0,0
19012,0,0,0,0
19013,1,1,0,0
19014,1,1,0,0
19015,0,0,0,0
19016,0,0,0,0
19017,0,0,0,0
19018,3,0,0,1
19019,3,0,0,1
19020,1,1,0,0
19021,0,0,0,0
19022,1,1,0,0
19023,1,1,0,0
19024,0,0,0,0
19025,0,0,0,0
19026,0,0,0,0
19027,2,0,1,0
19028,0,0,0,0
19029,0,0,0,0
19030,0,0,0,0
19031,1,1,0,0
19032,3,0,0,1
19033,1,1,0,0
19034,0,0,0,0
19035,0,0,0,0
19036,0,0,0,0
19037,3,0,0,1
19038,3,0,0,1
19039,2,0,1,0
19040,0,0,0,0
19041,1,1,0,0
19042,0,0,0,0
19043,0,0,0,0
19044,0,0,0,0
19045,0,0,0,0
19046,1,1,0,0
19047,0,0,0,0
19048,0,0,0,0
19049,2,0,1,0
19050,0,0,0,0
19051,0,0,0,0
19052,0,0,0,0
19053,0,0,0,0
19054,3,0,0,1
19055,2,0,1,0
19056,0,0,0,0
19057,0,0,0,0
19058,0,0,0,0
19059,3,0,0,1
19060,3,0,0,1
19061,0,0,0,0
19062,1,1,0,0
19063,0,0,0,0
19064,3,0,0,1
19065,3,0,0,1
19066,1,1,0,0
19067,1,1,0,0
19068,0,0,0,0
19069,3,0,0,1
19070,3,0,0,1
19071,1,1,0,0
19072,3,0,0,1
19073,0,0,0,0
19074,1,1,0,0
19075,3,0,0,1
19076,3,0,0,1
19077,0,0,0,0
19078,1,1,0,0
19079,0,0,0,0
19080,0,0,0,0
19081,0,0,0,0
19082,0,0,0,0
19083,1,1,0,0
19084,3,0,0,1
19085,1,1,0,0
19086,0,0,0,0
19087,0,0,0,0
19088,1,1,0,0
19089,3,0,0,1
19090,0,0,0,0
19091,1,1,0,0
19092,1,1,0,0
19093,0,0,0,0
19094,3,0,0,1
19095,0,0,0,0
19096,1,1,0,0
19097,3,0,0,1
19098,0,0,0,0
19099,0,0,0,0
19100,0,0,0,0
19101,3,0,0,1
19102,1,1,0,0
19103,1,1,0,0
19104,0,0,0,0
19105,1,1,0,0
19106,0,0,0,0
19107,0,0,0,0
19108,2,0,1,0
19109,3,0,0,1
19110,1,1,0,0
19111,3,0,0,1
19112,0,0,0,0
19113,3,0,0,1
19114,1,1,0,0
19115,3,0,0,1
19116,0,0,0,0
19117,1,1,0,0
19118,0,0,0,0
19119,0,0,0,0
19120,0,0,0,0
19121,3,0,0,1
19122,3,0,0,1
19123,1,1,0,0
19124,0,0,0,0
19125,1,1,0,0
19126,0,0,0,0
19127,1,1,0,0
19128,1,1,0,0
19129,0,0,0,0
19130,1,1,0,0
19131,3,0,0,1
19132,1,1,0,0
19133,0,0,0,0
19134,3,0,0,1
19135,3,0,0,1
19136,0,0,0,0
19137,3,0,0,1
19138,0,0,0,0
19139,3,0,0,1
19140,0,0,0,0
19141,3,0,0,1
19142,0,0,0,0
19143,0,0,0,0
19144,3,0,0,1
19145,1,1,0,0
19146,0,0,0,0
19147,1,1,0,0
19148,2,0,1,0
19149,0,0,0,0
19150,0,0,0,0
19151,3,0,0,1
19152,3,0,0,1
19153,0,0,0,0
19154,1,1,0,0
19155,0,0,0,0
19156,3,0,0,1
19157,0,0,0,0
19158,0,0,0,0
19159,3,0,0,1
19160,0,0,0,0
19161,1,1,0,0
19162,1,1,0,0
19163,0,0,0,0
19164,3,0,0,1
19165,0,0,0,0
19166,0,0,0,0
19167,3,0,0,1
19168,1,1,0,0
19169,0,0,0,0
19170,0,0,0,0
19171,1,1,0,0
19172,1,1,0,0
19173,3,0,0,1
19174,3,0,0,1
19175,0,0,0,0
19176,0,0,0,0
19177,0,0,0,0
19178,1,1,0,0
19179,1,1,0,0
19180,0,0,0,0
19181,1,1,0,0
19182,3,0,0,1
19183,1,1,0,0
19184,1,1,0,0
19185,3,0,0,1
19186,0,0,0,0
19187,0,0,0,0
19188,0,0,0,0
19189,1,1,0,0
19190,0,0,0,0
19191,0,0,0,0
19192,1,1,0,0
19193,3,0,0,1
19194,2,0,1,0
19195,3,0,0,1
19196,1,1,0,0
19197,3,0,0,1
19198,2,0,1,0
19199,1,1,0,0
19200,0,0,0,0
19201,1,1,0,0
19202,0,0,0,0
19203,0,0,0,0
19204,0,0,0,0
19205,0,0,0,0
19206,0,0,0,0
19207,3,0,0,1
19208,3,0,0,1
19209,0,0,0,0
19210,0,0,0,0
19211,0,0,0,0
19212,0,0,0,0
19213,2,0,1,0
19214,0,0,0,0
19215,2,0,1,0
19216,0,0,0,0
19217,3,0,0,1
19218,1,1,0,0
19219,0,0,0,0
19220,0,0,0,0
19221,3,0,0,1
19222,0,0,0,0
19223,1,1,0,0
19224,3,0,0,1
19225,0,0,0,0
19226,1,1,0,0
19227,3,0,0,1
19228,3,0,0,1
19229,0,0,0,0
19230,3,0,0,1
19231,1,1,0,0
19232,3,0,0,1
19233,1,1,0,0
19234,1,1,0,0
19235,1,1,0,0
19236,2,0,1,0
19237,0,0,0,0
19238,3,0,0,1
19239,3,0,0,1
19240,1,1,0,0
19241,0,0,0,0
19242,0,0,0,0
19243,0,0,0,0
19244,1,1,0,0
19245,1,1,0,0
19246,0,0,0,0
19247,3,0,0,1
19248,3,0,0,1
19249,0,0,0,0
19250,3,0,0,1
19251,3,0,0,1
19252,1,1,0,0
19253,3,0,0,1
19254,0,0,0,0
19255,1,1,0,0
19256,1,1,0,0
19257,1,1,0,0
19258,1,1,0,0
19259,3,0,0,1
19260,1,1,0,0
19261,1,1,0,0
19262,2,0,1,0
19263,0,0,0,0
19264,1,1,0,0
19265,0,0,0,0
19266,0,0,0,0
19267,0,0,0,0
19268,0,0,0,0
19269,0,0,0,0
19270,0,0,0,0
19271,0,0,0,0
19272,2,0,1,0
19273,0,0,0,0
19274,3,0,0,1
19275,0,0,0,0
19276,0,0,0,0
19277,3,0,0,1
19278,0,0,0,0
19279,3,0,0,1
19280,0,0,0,0
19281,0,0,0,0
19282,3,0,0,1
19283,0,0,0,0
19284,0,0,0,0
